gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,costat,ggroup,gind,gsector,gsubind
179257,20071231,2007,INDL,C,D,STD,TUX,USD,I,,,,
179258,20021231,2002,INDL,C,D,STD,RISK,USD,I,4020,402030,40,40203010
179259,20060331,2005,INDL,C,D,STD,CCALF,USD,I,5510,551040,55,55104010
179260,20071231,2007,INDL,C,D,STD,GLE.U,USD,I,,,,
179263,20070930,2007,INDL,C,D,STD,OGSM,USD,A,2550,255010,25,25501010
179264,20081231,2008,INDL,C,D,STD,CYH.,CAD,A,,,,
179265,20081231,2008,INDL,C,D,STD,HNUZF,CAD,A,,,,
179266,20081231,2008,INDL,C,D,STD,HZOZF,CAD,A,,,,
179267,20081231,2008,INDL,C,D,STD,HBNNF,CAD,A,,,,
179268,20081231,2008,INDL,C,D,STD,HBTPF,CAD,A,,,,
179281,20071231,2007,INDL,C,D,STD,FYR,USD,I,,,,
179285,20081231,2008,INDL,C,D,STD,PGX,USD,A,,,,
179287,20081231,2008,INDL,C,D,STD,PQBW,USD,I,,,,
179288,20061231,2006,INDL,C,D,STD,AHC,USD,A,5020,502010,50,50201040
179293,20081231,2008,INDL,C,D,STD,HBCGF,CAD,A,,,,
179294,20081231,2008,INDL,C,D,STD,BTTGF,CAD,A,,,,
179295,20081231,2008,INDL,C,D,STD,HMD.,CAD,I,,,,
179296,20081231,2008,INDL,C,D,STD,HMU.,CAD,I,,,,
179298,20051231,2005,INDL,C,D,STD,EBSB,USD,A,4010,401020,40,40102010
179299,20051231,2005,INDL,C,D,STD,IPCM,USD,I,3510,351020,35,35102015
179300,20060331,2005,INDL,C,D,STD,AACG,USD,A,2530,253020,25,25302010
179302,20060630,2006,INDL,C,D,STD,TSMA,USD,I,,,,
179303,20071231,2007,INDL,C,D,STD,BOX.2,USD,I,2010,201070,20,20107010
179305,20071231,2007,INDL,C,D,STD,NLX,USD,I,,,,
179308,20111231,2011,INDL,C,D,STD,HHWW,USD,I,2520,252030,25,25203010
179312,20081231,2008,INDL,C,D,STD,BJK,USD,A,,,,
179313,20081231,2008,INDL,C,D,STD,GCC,USD,A,,,,
179314,20081231,2008,INDL,C,D,STD,CMPZF,CAD,I,,,,
179325,20140831,2014,INDL,C,D,STD,ATURF,CAD,A,1510,151040,15,15104030
179341,20081231,2008,INDL,C,D,STD,BHL,USD,I,,,,
179342,20070731,2007,INDL,C,D,STD,FOHL,USD,I,2550,255040,25,25504010
179347,20090331,2008,INDL,C,D,STD,RCZRF,CAD,A,1510,151040,15,15104020
179348,20081231,2008,INDL,C,D,STD,CLFMF,CAD,A,,,,
179349,20081231,2008,INDL,C,D,STD,HAO,USD,I,,,,
179357,20091231,2009,INDL,C,D,STD,LATIQ,USD,I,2020,202010,20,20201050
179360,20061231,2006,INDL,C,D,STD,ATRN.1,USD,I,4510,451010,45,45101010
179361,20051231,2005,INDL,C,D,STD,CBNJ,USD,I,4010,401020,40,40102010
179372,20091231,2009,INDL,C,D,STD,KBLB,USD,A,1510,151010,15,15101010
179378,20030430,2002,INDL,C,D,STD,ARST.1,USD,I,4510,451030,45,45103020
179379,20051231,2005,INDL,C,D,STD,BCDS.1,USD,I,4530,453010,45,45301020
179380,20031231,2003,INDL,C,D,STD,MAKO,USD,I,3510,351010,35,35101010
179383,20071231,2007,INDL,C,D,STD,CRTM,USD,I,2540,254010,25,25401020
179384,20121231,2012,INDL,C,D,STD,CGFEF,CAD,A,5510,551020,55,55102010
179386,20080930,2008,INDL,C,D,STD,BLSP,USD,A,5510,551050,55,55105020
179390,20021231,2002,INDL,C,D,STD,ATYM,USD,A,2550,255010,25,25501010
179394,20081231,2008,INDL,C,D,STD,CYMGF,CAD,I,,,,
179395,20101231,2010,INDL,C,D,STD,CRPB,USD,I,4010,401010,40,40101015
179398,20111231,2011,INDL,C,D,STD,IRSB,USD,I,3520,352010,35,35201010
179400,20081031,2008,INDL,C,D,STD,PIN,USD,A,,,,
179405,20081231,2008,INDL,C,D,STD,PSRU,USD,A,5020,502020,50,50202010
179410,20090930,2009,INDL,C,D,STD,YL.1,CAD,I,1510,151040,15,15104050
179412,20051231,2005,INDL,C,D,STD,ACCU.1,USD,I,,,,
179413,20070630,2007,INDL,C,D,STD,CSII,USD,A,3510,351010,35,35101010
179414,20051231,2005,INDL,C,D,STD,INTL.,USD,I,4510,451010,45,45101010
179415,20060930,2006,INDL,C,D,STD,IPCA,USD,I,,,,
179416,20061231,2006,INDL,C,D,STD,PHMX,USD,I,3520,352010,35,35201010
179417,20061231,2006,INDL,C,D,STD,RGSEQ,USD,A,2010,201040,20,20104010
179424,20060731,2006,INDL,C,D,STD,COLUF,CAD,A,1510,151040,15,15104030
179425,20081231,2008,INDL,C,D,STD,GSY,USD,A,,,,
179426,20081231,2008,INDL,C,D,STD,GIY,USD,I,,,,
179427,20081231,2008,INDL,C,D,STD,UEM,USD,I,,,,
179428,20071231,2007,INDL,C,D,STD,DARA,USD,I,3520,352010,35,35201010
179433,20081231,2008,INDL,C,D,STD,TREVF,CAD,A,1510,151040,15,15104020
179434,20060331,2005,INDL,C,D,STD,ALGM,USD,I,4530,453010,45,45301020
179435,20051231,2005,INDL,C,D,STD,ABE.1,USD,I,1010,101020,10,10102020
179436,20051231,2005,INDL,C,D,STD,ALMA,USD,I,3510,351010,35,35101010
179437,20051231,2005,INDL,C,D,STD,AWK,USD,A,5510,551040,55,55104010
179438,20061231,2006,INDL,C,D,STD,ANAC,USD,I,3520,352010,35,35201010
179439,20060131,2005,INDL,C,D,STD,BWO,USD,I,1010,101020,10,10102030
179441,20061231,2006,INDL,C,D,STD,BEAT,USD,A,3510,351020,35,35102015
179442,20071231,2007,INDL,C,D,STD,IRDM.1,USD,I,,,,
179447,20090228,2008,INDL,C,D,STD,MKGI,USD,A,2550,255020,25,25502020
179454,20101231,2010,INDL,C,D,STD,DPSI,USD,A,4510,451020,45,45102010
179457,20081231,2008,INDL,C,D,STD,KALY,USD,A,3520,352020,35,35202010
179459,20031231,2003,INDL,C,D,STD,IBAS,USD,I,5010,501010,50,50101010
179461,20140630,2014,INDL,C,D,STD,AYTU,USD,A,3520,352020,35,35202010
179464,20081231,2008,INDL,C,D,STD,DWX,USD,A,,,,
179465,20061231,2006,INDL,C,D,STD,DVYD,CAD,I,2010,201060,20,20106010
179468,20081231,2008,INDL,C,D,STD,CMR.,CAD,A,,,,
179470,20071231,2007,INDL,C,D,STD,BPW,USD,I,,,,
179480,20110831,2011,INDL,C,D,STD,GFKRF,CAD,A,1510,151040,15,15104030
179485,20081231,2008,INDL,C,D,STD,GRS.H,CAD,I,,,,
179486,20081231,2008,INDL,C,D,STD,TCP.,CAD,I,4020,402030,40,40203010
179501,20081231,2008,INDL,C,D,STD,RWL,USD,A,,,,
179502,20081231,2008,INDL,C,D,STD,RWK,USD,A,,,,
179503,20061231,2006,INDL,C,D,STD,LAXAF,USD,A,3520,352030,35,35203010
179504,20081231,2008,INDL,C,D,STD,RWJ,USD,A,,,,
179505,20081231,2008,INDL,C,D,STD,EPI,USD,A,,,,
179507,20071231,2007,INDL,C,D,STD,MEDS,USD,A,2550,255020,25,25502020
179508,20081231,2008,INDL,C,D,STD,ONBI,USD,A,1510,151010,15,15101010
179517,20110930,2011,INDL,C,D,STD,WCQ.,CAD,I,1510,151040,15,15104020
179518,20061231,2006,INDL,C,D,STD,POGO,USD,I,2030,203020,20,20302010
179519,20031231,2003,INDL,C,D,STD,0038A,USD,I,2540,254010,25,25401040
179520,20081231,2008,INDL,C,D,STD,SMB,USD,A,,,,
179521,20081231,2008,INDL,C,D,STD,UGA,USD,A,,,,
179526,20090531,2008,INDL,C,D,STD,POTG,USD,A,1510,151040,15,15104040
179534,20060930,2006,INDL,C,D,STD,V,USD,A,4510,451020,45,45102020
179543,20080731,2008,INDL,C,D,STD,FLPC,USD,I,1510,151040,15,15104020
179551,20110930,2011,INDL,C,D,STD,ELGSF,CAD,A,1510,151010,15,15101030
179552,20101231,2010,INDL,C,D,STD,EMPK,USD,A,4010,401010,40,40101015
179555,20101231,2010,INDL,C,D,STD,CATPF,CAD,A,1510,151040,15,15104050
179562,20061231,2006,INDL,C,D,STD,LMDIA,USD,I,2540,254010,25,25401025
179565,20061231,2006,INDL,C,D,STD,HMDEF.1,CAD,I,1010,101020,10,10102050
179566,20131031,2013,INDL,C,D,STD,SLVRF,CAD,A,1510,151040,15,15104045
179577,20061231,2006,INDL,C,D,STD,CFX,USD,A,2010,201060,20,20106020
179578,20051231,2005,INDL,C,D,STD,VAC.1,USD,I,1010,101020,10,10102020
179579,20100131,2009,INDL,C,D,STD,BLRC,USD,I,4520,452020,45,45202020
179580,20051231,2005,INDL,C,D,STD,DTWO,USD,I,2540,254010,25,25401030
179581,20061231,2006,INDL,C,D,STD,EMPH,USD,I,3510,351010,35,35101020
179582,20051231,2005,INDL,C,D,STD,EYON,USD,I,3510,351010,35,35101020
179583,20080630,2008,INDL,C,D,STD,FN,USD,A,4520,452030,45,45203020
179586,20071231,2007,INDL,C,D,STD,FUBC,USD,I,4010,401010,40,40101015
179594,20120630,2012,INDL,C,D,STD,SMAK.1,USD,I,2520,252030,25,25203010
179596,20081231,2008,INDL,C,D,STD,SWRL,USD,A,2530,253010,25,25301040
179597,20061231,2006,INDL,C,D,STD,HCCI,USD,A,2020,202010,20,20201050
179598,20051231,2005,INDL,C,D,STD,CLDX,USD,A,3520,352010,35,35201010
179605,20051231,2005,INDL,C,D,STD,GALE,USD,I,3520,352010,35,35201010
179611,20081231,2008,INDL,C,D,STD,HAU.1,CAD,A,,,,
179612,20081231,2008,INDL,C,D,STD,HAD.1,CAD,A,,,,
179616,20101231,2010,INDL,C,D,STD,PCROF,CAD,I,1510,151040,15,15104020
179621,20061231,2006,INDL,C,D,STD,PM,USD,A,3020,302030,30,30203010
179624,20100331,2009,INDL,C,D,STD,CJJD,USD,A,3010,301010,30,30101010
179635,20051231,2005,INDL,C,D,STD,PPX.Z,CAD,I,5510,551050,55,55105010
179648,20051231,2005,INDL,C,D,STD,MDMD,USD,I,4510,451010,45,45101010
179652,20100531,2009,INDL,C,D,STD,ORRCF,CAD,A,1510,151040,15,15104030
179656,20081231,2008,INDL,C,D,STD,WIP,USD,A,,,,
179657,20060930,2006,INDL,C,D,STD,HI,USD,A,2010,201060,20,20106020
179660,20081031,2008,INDL,C,D,STD,AXIU,USD,I,2550,255010,25,25501010
179662,20071231,2007,INDL,C,D,STD,CAVO,USD,I,2010,201030,20,20103010
179666,20071231,2007,INDL,C,D,STD,LOGM,USD,A,4510,451030,45,45103010
179667,20061231,2006,INDL,C,D,STD,BOST,USD,I,3510,351020,35,35102015
179668,20061231,2006,INDL,C,D,STD,CYDX,USD,I,3520,352020,35,35202010
179669,20061231,2006,INDL,C,D,STD,SLNT,USD,I,3510,351010,35,35101010
179671,20051231,2005,INDL,C,D,STD,CCXI,USD,A,3520,352010,35,35201010
179686,20081231,2008,INDL,C,D,STD,ZGNX,USD,A,3520,352020,35,35202010
179690,20071231,2007,INDL,C,D,STD,SWI,USD,A,4510,451030,45,45103020
179692,20051231,2005,INDL,C,D,STD,GLAS,USD,I,4510,451020,45,45102010
179694,20080531,2007,INDL,C,D,STD,FNRG,USD,A,2010,201070,20,20107010
179698,20141231,2014,INDL,C,D,STD,SPCL,USD,A,2510,251010,25,25101010
179700,20061231,2006,INDL,C,D,STD,DPS,USD,I,3020,302010,30,30201030
179703,20081231,2008,INDL,C,D,STD,TLL,USD,I,,,,
179704,20081231,2008,INDL,C,D,STD,LTL,USD,A,,,,
179707,20061231,2006,INDL,C,D,STD,0055B,USD,I,6010,601010,60,60101080
179708,20081231,2008,INDL,C,D,STD,PKN,USD,I,,,,
179716,20081231,2008,INDL,C,D,STD,ACWI,USD,A,,,,
179717,20081231,2008,INDL,C,D,STD,ACWX,USD,A,,,,
179722,20081231,2008,INDL,C,D,STD,THD,USD,A,,,,
179723,20081231,2008,INDL,C,D,STD,EIS,USD,A,,,,
179724,20081231,2008,INDL,C,D,STD,TUR,USD,A,,,,
179729,20051231,2005,INDL,C,D,STD,HKE,USD,I,1010,101020,10,10102020
179730,20061231,2006,INDL,C,D,STD,ISNY,USD,I,4510,451030,45,45103020
179731,20111231,2011,INDL,C,D,STD,INSYQ,USD,I,3520,352010,35,35201010
179737,20061231,2006,INDL,C,D,STD,BTRV,USD,I,3510,351010,35,35101010
179738,20061231,2006,INDL,C,D,STD,ERII,USD,A,2010,201060,20,20106020
179739,20051231,2005,INDL,C,D,STD,PSE,USD,I,1010,101020,10,10102020
179741,20081231,2008,INDL,C,D,STD,KKR,USD,A,4020,402030,40,40203010
179743,20051231,2005,INDL,C,D,STD,NAME.1,USD,I,4510,451010,45,45101010
179744,20051231,2005,INDL,C,D,STD,NIA.,USD,I,1010,101020,10,10102040
179746,20061231,2006,INDL,C,D,STD,RXDX.1,USD,I,3520,352020,35,35202010
179748,20111130,2011,INDL,C,D,STD,RKSCF,CAD,A,4020,402030,40,40203010
179750,20110731,2011,INDL,C,D,STD,NMEX,USD,A,1010,101020,10,10102020
179765,20090430,2008,INDL,C,D,STD,NRGOF,CAD,A,1510,151040,15,15104020
179771,20151231,2015,INDL,C,D,STD,FNTE,USD,I,,,,
179773,20081231,2008,INDL,C,D,STD,PNXQ,USD,I,,,,
179774,20081231,2008,INDL,C,D,STD,PQSC,USD,I,,,,
179778,20100930,2010,INDL,C,D,STD,NXFI,USD,A,2020,202010,20,20201050
179782,20071231,2007,INDL,C,D,STD,REN,USD,I,1010,101020,10,10102020
179783,20031231,2003,INDL,C,D,STD,RHIEQ,USD,I,2540,254010,25,25401030
179784,20051231,2005,INDL,C,D,STD,SOH,USD,I,2020,202020,20,20202010
179792,20091031,2009,INDL,C,D,STD,ROM.H,CAD,I,1510,151040,15,15104020
179802,20051231,2005,INDL,C,D,STD,SRSE,USD,I,4520,452010,45,45201020
179803,20051231,2005,INDL,C,D,STD,TMDX.1,USD,I,3510,351010,35,35101010
179804,20051231,2005,INDL,C,D,STD,TRNR,USD,I,4020,402030,40,40203010
179805,20061231,2006,INDL,C,D,STD,VFSI,USD,I,4020,402020,40,40202010
179806,20081231,2008,INDL,C,D,STD,AUS,USD,I,,,,
179807,20081231,2008,INDL,C,D,STD,LDN,USD,I,,,,
179808,20081231,2008,INDL,C,D,STD,UHN,USD,I,,,,
179810,20071231,2007,INDL,C,D,STD,HMAQF.1,USD,I,,,,
179816,20061231,2006,INDL,C,D,STD,VRLI,USD,I,4510,451030,45,45103010
179817,20061231,2006,INDL,C,D,STD,VRS,USD,A,1510,151050,15,15105020
179818,20041231,2004,INDL,C,D,STD,VITC,USD,I,2550,255020,25,25502020
179819,20051031,2005,INDL,C,D,STD,NX,USD,A,2010,201020,20,20102010
179822,20150930,2015,INDL,C,D,STD,ETZCF,CAD,A,1510,151040,15,15104020
179823,20101231,2010,INDL,C,D,STD,GKL.H,CAD,I,3010,301010,30,30101030
179825,20110630,,INDL,C,D,STD,NHVCF,,A,1510,151040,15,15104030
179826,20081231,2008,INDL,C,D,STD,PMA,USD,I,,,,
179827,20081231,2008,INDL,C,D,STD,PLK,USD,I,,,,
179828,20081231,2008,INDL,C,D,STD,PQY,USD,I,,,,
179829,20081231,2008,INDL,C,D,STD,PQZ,USD,I,,,,
179830,20081231,2008,INDL,C,D,STD,DAX.1,USD,I,,,,
179831,20061231,2006,INDL,C,D,STD,WES.3,USD,I,1010,101020,10,10102040
179833,20061231,2006,INDL,C,D,STD,XANO,USD,I,3520,352020,35,35202010
179834,20121231,2012,INDL,C,D,STD,CDNA,USD,A,3520,352010,35,35201010
179840,20081231,2008,INDL,C,D,STD,FLDM,USD,A,3520,352030,35,35203010
179841,20081231,2008,INDL,C,D,STD,CDXS,USD,A,3520,352030,35,35203010
179843,20061231,2006,INDL,C,D,STD,IPI,USD,A,1510,151010,15,15101030
179846,20091231,2009,INDL,C,D,STD,6179B,USD,A,3020,302020,30,30202030
179854,20081231,2008,INDL,C,D,STD,TAN,USD,A,,,,
179860,20081231,2008,INDL,C,D,STD,TYI,USD,I,,,,
179861,20081231,2008,INDL,C,D,STD,HKG,USD,I,,,,
179862,20081231,2008,INDL,C,D,STD,FRC.3,USD,I,,,,
179864,20120630,2012,INDL,C,D,STD,PMBS,USD,I,3520,352020,35,35202010
179865,20080630,2008,INDL,C,D,STD,WMPN,USD,A,4010,401020,40,40102010
179869,20091130,2009,INDL,C,D,STD,CRSXF.1,CAD,I,1510,151040,15,15104020
179870,20120229,2011,INDL,C,D,STD,LRCPF,CAD,I,1510,151040,15,15104020
179881,20060630,2006,INDL,C,D,STD,0074B,USD,I,1010,101020,10,10102040
179886,20071031,2007,INDL,C,D,STD,FRMA,USD,A,1510,151040,15,15104020
179889,20081231,2008,INDL,C,D,STD,AGNC,USD,A,4020,402040,40,40204010
179891,20081231,2008,INDL,C,D,STD,KWT,USD,I,,,,
179894,20100731,2010,INDL,C,D,STD,URBF,USD,A,3020,302020,30,30202010
179895,20111231,2011,INDL,C,D,STD,RUM.,CAD,A,3010,301010,30,30101030
179903,20061231,2006,INDL,C,D,STD,SCYYF,CAD,A,1510,151040,15,15104020
179904,20051231,2005,INDL,C,D,STD,SDC.2,CAD,I,2010,201030,20,20103010
179925,20061231,2006,INDL,C,D,STD,RAX,USD,I,4510,451010,45,45101010
179929,20091231,2009,INDL,C,D,STD,TMDI,CAD,A,3510,351010,35,35101010
179947,20110131,2010,INDL,C,D,STD,LNDG,USD,I,2010,201060,20,20106020
179948,20091031,2009,INDL,C,D,STD,RKHNF,CAD,A,1510,151040,15,15104040
179949,20090731,2009,INDL,C,D,STD,XCPL,USD,A,2020,202020,20,20202010
179957,20061231,2006,INDL,C,D,STD,ECHO,USD,A,2030,203010,20,20301010
179964,20121130,2012,INDL,C,D,STD,NQEXF.1,CAD,I,1510,151040,15,15104020
179968,20081231,2008,INDL,C,D,STD,PST,USD,A,,,,
179969,20081231,2008,INDL,C,D,STD,TBT,USD,A,,,,
179974,20061231,2006,INDL,C,D,STD,HCI,USD,A,4030,403010,40,40301040
179975,20081231,2008,INDL,C,D,STD,PTO,USD,I,,,,
179976,20081231,2008,INDL,C,D,STD,PAO,USD,I,,,,
179977,20081231,2008,INDL,C,D,STD,PCA,USD,I,,,,
179986,20061231,2006,INDL,C,D,STD,SK.2,USD,I,2020,202010,20,20201050
180007,20090831,2009,INDL,C,D,STD,CHIT,USD,A,6010,601020,60,60102030
180012,20070930,2007,INDL,C,D,STD,WTRNF,CAD,A,1510,151010,15,15101030
180016,20061231,2006,INDL,C,D,STD,MRC,USD,A,2010,201070,20,20107010
180019,20131231,2013,INDL,C,D,STD,ALXEF,CAD,A,1510,151040,15,15104020
180021,20081231,2008,INDL,C,D,STD,MSTG,USD,A,1510,151040,15,15104020
180028,20050630,2005,INDL,C,D,STD,NXSN,USD,I,4520,452020,45,45202020
180029,20071231,2007,INDL,C,D,STD,DGI,USD,I,2010,201010,20,20101010
180030,20051231,2005,INDL,C,D,STD,EPOC,USD,I,3510,351030,35,35103010
180032,20081231,2008,INDL,C,D,STD,RDOG,USD,A,,,,
180039,20081231,2008,INDL,C,D,STD,ITL,USD,I,,,,
180040,20081231,2008,INDL,C,D,STD,JNB,USD,I,,,,
180041,20081231,2008,INDL,C,D,STD,SGT,USD,I,,,,
180042,20061231,2006,INDL,C,D,STD,ALDH,USD,I,3520,352010,35,35201010
180043,20061231,2006,INDL,C,D,STD,GOMZ,USD,I,4510,451010,45,45101010
180044,20061231,2006,INDL,C,D,STD,NEPI,USD,I,5510,551050,55,55105010
180048,20081231,2008,INDL,C,D,STD,RWO,USD,A,,,,
180049,20081231,2008,INDL,C,D,STD,MDD,USD,I,,,,
180050,20061231,2006,INDL,C,D,STD,PMG,USD,I,4030,403010,40,40301040
180051,20080131,2007,INDL,C,D,STD,PCGLF,CAD,I,1510,151040,15,15104030
180052,20071231,2007,INDL,C,D,STD,0082B,USD,I,4510,451030,45,45103010
180057,20091231,2009,INDL,C,D,STD,IOVA,USD,A,3520,352010,35,35201010
180077,20081231,2008,INDL,C,D,STD,ICN,USD,I,,,,
180078,20081231,2008,INDL,C,D,STD,EU,USD,I,,,,
180079,20081231,2008,INDL,C,D,STD,CYB,USD,A,,,,
180080,20081231,2008,INDL,C,D,STD,BZF,USD,I,,,,
180081,20061231,2006,INDL,C,D,STD,SPOXD,CAD,A,4020,402030,40,40203010
180082,20061231,2006,INDL,C,D,STD,GWRI,USD,I,5510,551040,55,55104010
180083,20061231,2006,INDL,C,D,STD,LOPE,USD,A,2530,253020,25,25302010
180099,20081231,2008,INDL,C,D,STD,JYF,USD,I,,,,
180100,20081231,2008,INDL,C,D,STD,EWX,USD,A,,,,
180104,20081231,2008,INDL,C,D,STD,SNO,USD,I,,,,
180105,20081231,2008,INDL,C,D,STD,BRU,USD,I,,,,
180106,20081231,2008,INDL,C,D,STD,AEX,USD,I,,,,
180108,20071231,2007,INDL,C,D,STD,MSTM,USD,I,4510,451030,45,45103020
180109,20070930,2007,INDL,C,D,STD,MLVF,USD,A,4010,401010,40,40101015
180111,20061231,2006,INDL,C,D,STD,VTC.4,USD,I,2010,201010,20,20101010
180112,20061231,2006,INDL,C,D,STD,SB,USD,A,2030,203030,20,20303010
180113,20081231,2008,INDL,C,D,STD,USY,USD,I,,,,
180118,20060630,2006,INDL,C,D,STD,SINO,USD,A,2030,203050,20,20305030
180121,20081231,2008,INDL,C,D,STD,CXCMF,CAD,I,,,,
180127,20121231,2012,INDL,C,D,STD,PAO.,CAD,I,1010,101020,10,10102020
180137,20081231,2008,INDL,C,D,STD,TAV,USD,I,,,,
180138,20081231,2008,INDL,C,D,STD,LIS,USD,I,,,,
180145,20061231,2006,INDL,C,D,STD,FLSS,CAD,A,1010,101010,10,10101020
180146,20111231,2011,INDL,C,D,STD,TOMZ,USD,A,2020,202010,20,20201050
180150,20061231,2006,INDL,C,D,STD,ADFS,USD,A,2010,201010,20,20101010
180157,20120630,2012,INDL,C,D,STD,GLTC,USD,A,1510,151010,15,15101010
180162,20081231,2008,INDL,C,D,STD,KBRS,USD,I,6010,601010,60,60101010
180167,20061231,2006,INDL,C,D,STD,SNI,USD,I,2540,254010,25,25401020
180169,20061231,2006,INDL,C,D,STD,BKJ,USD,I,4010,401010,40,40101015
180177,20061231,2006,INDL,C,D,STD,PSOF,USD,I,4510,451030,45,45103020
180178,20041231,2004,INDL,C,D,STD,BBLKF,USD,A,2030,203030,20,20303010
180181,20061231,2006,INDL,C,D,STD,TLXLY,USD,I,5010,501010,50,50101020
180183,20061231,2006,INDL,C,D,STD,HBCP,USD,A,4010,401020,40,40102010
180184,20061231,2006,INDL,C,D,STD,NXTG.1,USD,I,4520,452010,45,45201020
180193,20070930,2007,INDL,C,D,STD,OCSL,USD,A,4020,402030,40,40203010
180194,20100930,2010,INDL,C,D,STD,AIKO,USD,A,1510,151040,15,15104020
180198,20081231,2008,INDL,C,D,STD,PNQI,USD,A,,,,
180209,20081231,2008,INDL,C,D,STD,FRN,USD,I,,,,
180210,20081231,2008,INDL,C,D,STD,PMNA,USD,I,,,,
180211,20081231,2008,INDL,C,D,STD,RHO,USD,I,,,,
180212,20081231,2008,INDL,C,D,STD,RHM,USD,I,,,,
180213,20081231,2008,INDL,C,D,STD,RTW.1,USD,I,,,,
180214,20081231,2008,INDL,C,D,STD,RTG,USD,I,,,,
180216,20081231,2008,INDL,C,D,STD,RFN,USD,I,,,,
180217,20081231,2008,INDL,C,D,STD,RFL.1,USD,I,,,,
180218,20081231,2008,INDL,C,D,STD,REC,USD,I,,,,
180219,20081231,2008,INDL,C,D,STD,REA,USD,I,,,,
180220,20081231,2008,INDL,C,D,STD,SEF,USD,A,,,,
180221,20081231,2008,INDL,C,D,STD,DDG,USD,A,,,,
180222,20060930,2006,INDL,C,D,STD,NEDMF,CAD,I,1510,151040,15,15104030
180227,20070131,2006,INDL,C,D,STD,MTPK,USD,I,2550,255040,25,25504010
180228,20081231,2008,INDL,C,D,STD,IVR,USD,A,4020,402040,40,40204010
180229,20080531,2007,INDL,C,D,STD,MG,USD,A,2020,202020,20,20202020
180230,20061231,2006,INDL,C,D,STD,0505B,USD,I,3510,351010,35,35101020
180231,20021231,2002,INDL,C,D,STD,CPEX,USD,I,3520,352020,35,35202010
180232,20101231,2010,INDL,C,D,STD,AUGNF,CAD,I,1510,151040,15,15104030
180249,20061231,2006,INDL,C,D,STD,HPJ,USD,I,2010,201040,20,20104010
180256,20081231,2008,INDL,C,D,STD,NNA,USD,A,1010,101020,10,10102040
180257,20081231,2008,INDL,C,D,STD,FAN,USD,A,,,,
180259,20081231,2008,INDL,C,D,STD,HQU.,CAD,A,,,,
180260,20081231,2008,INDL,C,D,STD,HSD.,CAD,A,,,,
180261,20081231,2008,INDL,C,D,STD,HQD.,CAD,A,,,,
180262,20081231,2008,INDL,C,D,STD,HSU.,CAD,A,,,,
180267,20120831,2012,INDL,C,D,STD,MCTC,USD,A,2020,202020,20,20202020
180269,20081231,2008,INDL,C,D,STD,IQE,USD,I,,,,
180270,20071231,2007,INDL,C,D,STD,FDMCF,CAD,A,2540,254010,25,25401030
180272,20061231,2006,INDL,C,D,STD,BKI,USD,A,4510,451020,45,45102020
180275,20111231,2011,INDL,C,D,STD,MKTDF,CAD,A,5020,502030,50,50203010
180279,20041231,2004,INDL,C,D,STD,AGAM,USD,I,3510,351010,35,35101020
180285,20081231,2008,INDL,C,D,STD,HDU.,CAD,I,,,,
180286,20081231,2008,INDL,C,D,STD,HDD.,CAD,I,,,,
180287,20081231,2008,INDL,C,D,STD,HZBTF,CAD,A,,,,
180288,20081231,2008,INDL,C,D,STD,HTU.,CAD,I,,,,
180296,20121231,2012,INDL,C,D,STD,VICA,USD,A,3510,351020,35,35102020
180302,20081231,2008,INDL,C,D,STD,SZR,USD,I,,,,
180303,20081231,2008,INDL,C,D,STD,AUNZ,USD,I,,,,
180304,20081231,2008,INDL,C,D,STD,WOOD,USD,A,,,,
180305,20081231,2008,INDL,C,D,STD,FCHI,USD,I,,,,
180306,20081231,2008,INDL,C,D,STD,ICLN,USD,A,,,,
180307,20081231,2008,INDL,C,D,STD,NUCL,USD,I,,,,
180327,20091231,2009,INDL,C,D,STD,SPAG,USD,I,1510,151040,15,15104030
180328,20081231,2008,INDL,C,D,STD,VT,USD,A,,,,
180330,20070630,2007,INDL,C,D,STD,OBGRF,CAD,A,1510,151040,15,15104020
180338,20061231,2006,INDL,C,D,STD,ANGZF,CAD,I,1010,101020,10,10102020
180345,20100630,2010,INDL,C,D,STD,RSSS,USD,A,4510,451020,45,45102010
180353,20100131,2009,INDL,C,D,STD,NTGSF,CAD,A,1510,151040,15,15104030
180355,20081231,2008,INDL,C,D,STD,UOY,USD,I,,,,
180356,20081231,2008,INDL,C,D,STD,DOY,USD,I,,,,
180357,20081231,2008,INDL,C,D,STD,PWND,USD,I,,,,
180362,20061231,2006,INDL,C,D,STD,ZONE,USD,I,3510,351010,35,35101010
180363,20081231,2008,INDL,C,D,STD,ALIM,USD,A,3520,352020,35,35202010
180367,20091231,2009,INDL,C,D,STD,MYAGF,CAD,A,1510,151040,15,15104040
180381,20110131,2010,INDL,C,D,STD,TRXXF,CAD,A,1510,151040,15,15104030
180387,20071231,2007,INDL,C,D,STD,TBCRF,CAD,A,4010,401020,40,40102010
180392,20090930,2009,INDL,C,D,STD,KVLQF,CAD,A,1010,101020,10,10102050
180395,20061231,2006,INDL,C,D,STD,ILG,USD,I,2530,253010,25,25301020
180401,20081231,2008,INDL,C,D,STD,BNKPF,CAD,A,1010,101020,10,10102020
180402,20071231,2007,INDL,C,D,STD,HSNI,USD,I,2550,255020,25,25502020
